code,name
002336,人人乐
002338,奥普光电
002339,积成电子
002340,格林美
002341,新纶科技
002343,慈文传媒
002344,海宁皮城
002345,潮宏基
002346,柘中股份
002350,北京科锐
002355,兴民智通
002356,赫美集团
002357,富临运业
002358,森源电气
002359,北讯集团
002360,同德化工
002361,神剑股份
002363,隆基机械
002364,中恒电气
002367,康力电梯
002371,北方华创
002372,伟星新材
002374,丽鹏股份
002375,亚厦股份
002377,国创高新
002378,章源钨业
002379,宏创控股
002380,科远股份
002381,双箭股份
002382,蓝帆医疗
002385,大北农
002386,天原集团
002387,黑牛食品
002388,新亚制程
002389,南洋科技
002391,长青股份
002392,北京利尔
002394,联发股份
002395,双象股份
002397,梦洁股份
002398,建研集团
002400,省广股份
002402,和而泰
002403,爱仕达
002404,嘉欣丝绸
002406,远东传动
002407,多氟多
002408,齐翔腾达
002409,雅克科技
002411,必康股份
002414,高德红外
002415,海康威视
002416,爱施德
002419,天虹股份
002420,毅昌股份
002423,中原特钢
002425,凯撒文化
002426,胜利精密
002427,尤夫股份
002428,云南锗业
002429,兆驰股份
002431,棕榈股份
002432,九安医疗
002434,万里扬
002436,兴森科技
002440,闰土股份
002441,众业达
002442,龙星化工
002443,金洲管道
002447,壹桥股份
002448,中原内配
002449,国星光电
002450,康得新
002451,摩恩电气
002452,长高集团
002453,天马精化
002454,松芝股份
002455,百川股份
002456,欧菲科技
002457,青龙管业
002458,益生股份
002460,赣锋锂业
002461,珠江啤酒
002462,嘉事堂
002463,沪电股份
002464,众应互联
002468,申通快递
002469,三维工程
002470,金正大
002471,中超控股
002473,*ST圣莱
002475,立讯精密
002477,雏鹰农牧
002478,常宝股份
002479,富春环保
002481,双塔食品
002482,广田集团
002484,江海股份
002485,希努尔
002486,嘉麟杰
002487,大金重工
002488,金固股份
002489,浙江永强
002492,恒基达鑫
002493,荣盛石化
002494,华斯股份
002495,佳隆股份
002496,辉丰股份
002498,汉缆股份
002500,山西证券
002501,利源精制
002503,搜于特
002504,*ST弘高
002505,大康农业
002506,协鑫集成
002507,涪陵榨菜
002508,老板电器
002510,天汽模
002511,中顺洁柔
002512,达华智能
002513,蓝丰生化
002515,金字火腿
002516,旷达科技
002517,恺英网络
002518,科士达
002521,齐峰新材
002522,浙江众成
002524,光正集团
002527,新时达
002531,天顺风能
002533,金杯电工
002536,西泵股份
002538,司尔特
002539,云图控股
002540,亚太科技
002541,鸿路钢构
002542,中化岩土
002543,万和电气
002545,东方铁塔
002546,新联电子
002548,金新农
002549,凯美特气
002551,尚荣医疗
002554,惠博普
002555,三七互娱
002556,辉隆股份
002557,洽洽食品
002558,巨人网络
002560,通达股份
002561,徐家汇
002563,森马服饰
002565,顺灏股份
002567,唐人神
002568,百润股份
002569,步森股份
002570,贝因美
002571,*ST德力
002572,索菲亚
002573,清新环境
002574,明牌珠宝
002576,通达动力
002578,闽发铝业
002579,中京电子
002580,圣阳股份
002582,好想你
002585,双星新材
002586,围海股份
002587,奥拓电子
002588,史丹利
002589,瑞康医药
002590,万安科技
002592,八菱科技
002593,日上集团
002594,比亚迪
002596,海南瑞泽
002599,盛通股份
002600,江粉磁材
002602,世纪华通
002604,龙力生物
002606,大连电瓷
002607,亚夏汽车
002608,江苏国信
002612,朗姿股份
002614,奥佳华
002615,哈尔斯
002616,长青集团
002617,露笑科技
002617,露笑科技
002618,丹邦科技
002619,艾格拉斯
002620,瑞和股份
002622,融钰集团
002623,亚玛顿
002624,完美世界
002625,光启技术
002626,金达威
002627,宜昌交运
002628,成都路桥
002629,仁智股份
002631,德尔未来
002634,棒杰股份
002636,金安国纪
002638,勤上股份
002640,跨境通
002641,永高股份
002646,青青稞酒
002647,民盛金科
002650,加加食品
002652,扬子新材
002654,万润科技
002655,共达电声
002656,摩登大道
002658,雪迪龙
002659,中泰桥梁
002660,茂硕电源
002661,克明面业
002662,京威股份
002663,普邦股份
002664,信质电机
002665,首航节能
002668,奥马电器
002670,国盛金控
002671,龙泉股份
002672,东江环保
002673,西部证券
002674,兴业科技
002676,顺威股份
002677,浙江美大
002679,福建金森
002681,奋达科技
002682,龙洲股份
002684,猛狮科技
002687,乔治白
002689,远大智能
002692,睿康股份
002694,顾地科技
002695,煌上煌
002696,百洋股份
002697,红旗连锁
002700,新疆浩源
002701,奥瑞金
002702,海欣食品
002703,浙江世宝
002705,新宝股份
002706,良信电器
002707,众信旅游
002708,光洋股份
002711,欧浦智网
002712,思美传媒
002713,东易日盛
002714,牧原股份
002715,登云股份
002717,岭南园林
002718,友邦吊顶
002719,麦趣尔
002722,金轮股份
002723,金莱特
002724,海洋王
002725,跃岭股份
002726,龙大肉食
002729,好利来
002730,电光科技
002731,萃华珠宝
002732,燕塘乳业
002733,雄韬股份
002734,利民股份
002735,王子新材
002736,国信证券
002738,中矿资源
002739,万达电影
002740,爱迪尔
002742,三圣股份
002743,富煌钢构
002745,木林森
002746,仙坛股份
002749,国光股份
002751,易尚展示
002752,昇兴股份
002864,盘龙药业
002903,宇环数控
002905,金逸影视
002906,华阳集团
002907,华森制药
002908,德生科技
002909,集泰股份
002910,庄园牧场
002911,佛燃股份
002912,中新赛克
002913,奥士康
002915,中欣氟材
002917,N金奥博
300001,特锐德
300003,乐普医疗
300004,南风股份
300005,探路者
300007,汉威科技
300008,天海防务
300011,鼎汉技术
300012,华测检测
300013,新宁物流
300014,亿纬锂能
300015,爱尔眼科
300018,中元股份
300021,大禹节水
300022,吉峰农机
300027,华谊兄弟
300030,阳普医疗
300034,钢研高纳
300040,九洲电气
300048,合康新能
300055,万邦达
300057,万顺股份
300058,蓝色光标
300061,康旗股份
300062,中能电气
300066,三川智慧
300068,南都电源
300069,金利华电
300070,碧水源
300071,华谊嘉信
300080,易成新能
300084,海默科技
300087,荃银高科
300089,文化长城
300093,金刚玻璃
300094,国联水产
300097,智云股份
300099,精准信息
300100,双林股份
300105,龙源技术
300106,西部牧业
300112,万讯自控
300117,嘉寓股份
300120,经纬电材
300123,太阳鸟
300124,汇川技术
300125,易世达
300129,泰胜风能
300133,华策影视
300137,先河环保
300138,晨光生物
300140,中环装备
300141,和顺电气
300143,星普医科
300144,宋城演艺
300146,汤臣倍健
300148,天舟文化
300149,量子高科
300153,科泰电源
300156,神雾环保
300157,恒泰艾普
300160,秀强股份
300163,先锋新材
300164,通源石油
300165,天瑞仪器
300169,天晟新材
300171,东富龙
300172,中电环保
300175,朗源股份
300176,鸿特精密
300178,腾邦国际
300180,华峰超纤
300186,大华农
300187,永清环保
300189,神农基因
300190,维尔利
300191,潜能恒信
300196,长海股份
300197,铁汉生态
300198,纳川股份
300203,聚光科技
300206,理邦仪器
300208,恒顺众昇
300216,千山药机
300217,东方电热
300218,安利股份
300221,银禧科技
300222,科大智能
300230,永利股份
300234,开尔新材
300238,冠昊生物
300240,飞力达
300244,迪安诊断
300246,宝莱特
300247,乐金健康
300251,光线传媒
300252,金信诺
300258,精锻科技
300259,新天科技
300261,雅本化学
300262,巴安水务
300265,通光线缆
300268,佳沃股份
300273,和佳股份
300274,阳光电源
300283,温州宏丰
300284,苏交科
300286,安科瑞
300291,华录百纳
300298,三诺生物
300305,裕兴股份
300306,远方信息
300313,天山生物
300314,戴维医疗
300318,博晖创新
300321,同大股份
300325,德威新材
300326,凯利泰
300332,天壕环境
300335,迪森股份
300336,新文化
300338,开元股份
300341,麦迪电气
300344,太空板业
300345,红宇新材
300347,泰格医药
300349,金卡智能
300350,华鹏飞
300354,东华测试
300355,蒙草生态
300356,光一科技
300360,炬华科技
300364,中文在线
300370,安控科技
300371,汇中股份
300372,欣泰退
300374,恒通科技
300376,易事特
300381,溢多利
300384,三联虹普
300388,国祯环保
300393,中来股份
300395,菲利华
300396,迪瑞医疗
300401,花园生物
300403,地尔汉宇
300404,博济医药
300407,凯发电气
300409,道氏技术
300410,正业科技
300412,迦南科技
300413,快乐购
300416,苏试试验
300417,南华仪器
300422,博世科
300423,鲁亿通
300424,航新科技
300426,唐德影视
300430,诚益通
300438,鹏辉能源
300444,双杰电气
300445,康斯特
300447,全信股份
300705,九典制药
300707,威唐工业
300708,聚灿光电
300709,精研科技
300710,万隆光电
300711,广哈通信
300712,永福股份
300713,英可瑞
300715,凯伦股份
300716,国立科技
300717,华信新材
300718,长盛轴承
300719,安达维尔
300720,海川智能
300721,怡达股份
300722,新余国科
300723,一品红
300725,药石科技
300726,宏达电子
300727,润禾材料
300729,乐歌股份
300730,科创信息
300731,N新源
600000,浦发银行
600001,邯郸钢铁
600002,齐鲁石化
600003,ST东北高
600004,白云机场
600005,武钢股份
600006,东风汽车
600007,中国国贸
600008,首创股份
600009,上海机场
600010,包钢股份
600011,华能国际
600012,皖通高速
600015,华夏银行
600016,民生银行
600017,日照港
600018,上港集团
600019,宝钢股份
600020,中原高速
600021,上海电力
600022,山东钢铁
600023,浙能电力
600026,中远海能
600027,华电国际
600028,中国石化
600029,南方航空
600030,中信证券
600031,三一重工
600033,福建高速
600035,楚天高速
600036,招商银行
600037,歌华有线
600038,中直股份
600039,四川路桥
600048,保利地产
600050,中国联通
600051,宁波联合
600052,浙江广厦
600053,九鼎投资
600054,黄山旅游
600055,万东医疗
600056,中国医药
600057,象屿股份
600058,五矿发展
600059,古越龙山
600060,海信电器
600061,国投安信
600062,华润双鹤
600063,皖维高新
600064,南京高科
600065,*ST联谊
600066,宇通客车
600067,冠城大通
600068,葛洲坝
600069,银鸽投资
600070,浙江富润
600072,中船科技
600073,上海梅林
600074,保千里
600075,新疆天业
600076,康欣新材
600077,宋都股份
600078,澄星股份
600079,人福医药
600080,金花股份
600081,东风科技
600082,海泰发展
600083,博信股份
600084,中葡股份
600085,同仁堂
600086,东方金钰
600087,退市长油
600088,中视传媒
600089,特变电工
600090,同济堂
600091,ST明科
600092,S*ST精密
600093,易见股份
600094,大名城
600095,哈高科
600096,云天化
600097,开创国际
600098,广州发展
600099,林海股份
600100,同方股份
600101,明星电力
600102,莱钢股份
600103,青山纸业
600104,上汽集团
600105,永鼎股份
600106,重庆路桥
600107,美尔雅
600108,亚盛集团
600109,国金证券
600110,诺德股份
600111,北方稀土
600112,*ST天成
600113,浙江东日
600114,东睦股份
600115,东方航空
600116,三峡水利
600117,西宁特钢
600118,中国卫星
600119,长江投资
600120,浙江东方
600121,*ST郑煤
600122,宏图高科
600123,兰花科创
600125,铁龙物流
600126,杭钢股份
600127,金健米业
600128,弘业股份
600129,太极集团
600130,波导股份
600131,岷江水电
600132,重庆啤酒
600133,东湖高新
600135,乐凯胶片
600136,当代明诚
600137,浪莎股份
600138,中青旅
600139,西部资源
600141,兴发集团
600143,金发科技
600145,*ST新亿
600146,商赢环球
600148,长春一东
600149,*ST坊展
600150,中国船舶
600151,航天机电
600152,维科精华
600153,建发股份
600155,宝硕股份
600156,华升股份
600157,永泰能源
600159,大龙地产
600160,巨化股份
600161,天坛生物
600162,香江控股
600163,中闽能源
600165,新日恒力
600166,福田汽车
600167,联美控股
600168,武汉控股
600169,太原重工
600170,上海建工
600171,上海贝岭
600172,黄河旋风
600173,卧龙地产
600175,美都能源
600176,中国巨石
600177,雅戈尔
600178,东安动力
600179,安通控股
600180,瑞茂通
600182,S佳通
600183,生益科技
600184,光电股份
600185,格力地产
600186,莲花健康
600187,国中水务
600188,兖州煤业
600189,吉林森工
600190,锦州港
600191,华资实业
600192,长城电工
600193,创兴资源
600195,中牧股份
600196,复星医药
600197,伊力特
600198,大唐电信
600199,金种子酒
600200,江苏吴中
600201,生物股份
600202,哈空调
600203,福日电子
600205,S山东铝
600206,有研新材
600207,安彩高科
600208,新湖中宝
600209,罗顿发展
600210,紫江企业
600211,西藏药业
600212,江泉实业
600213,亚星客车
600215,长春经开
600216,浙江医药
600217,中再资环
600218,全柴动力
600219,南山铝业
600220,江苏阳光
600221,海航控股
600222,太龙药业
600223,鲁商置业
600225,*ST松江
600226,瀚叶股份
600227,赤天化
600228,*ST昌九
600229,城市传媒
600230,沧州大化
600231,凌钢股份
600232,金鹰股份
600233,圆通速递
600234,ST山水
600235,民丰特纸
600236,桂冠电力
600237,铜峰电子
600238,海南椰岛
600239,云南城投
600240,华业资本
600241,时代万恒
600242,中昌数据
600243,青海华鼎
600246,万通地产
600247,ST成城
600248,延长化建
600249,两面针
600250,南纺股份
600251,冠农股份
600252,中恒集团
600253,天方药业
600255,梦舟股份
600256,广汇能源
600257,大湖股份
600258,首旅酒店
600259,广晟有色
600260,凯乐科技
600261,阳光照明
600262,北方股份
600263,路桥建设
600265,ST景谷
600266,北京城建
600267,海正药业
600268,国电南自
600269,赣粤高速
600270,外运发展
600271,航天信息
600272,开开实业
600273,嘉化能源
600275,*ST昌鱼
600276,恒瑞医药
600277,亿利洁能
600278,东方创业
600279,重庆港九
600280,中央商场
600281,太化股份
600282,南钢股份
600283,钱江水利
600284,浦东建设
600285,羚锐制药
600286,S*ST国瓷
600287,江苏舜天
600288,大恒科技
600289,亿阳信通
600290,华仪电气
600291,西水股份
600292,远达环保
600293,三峡新材
600295,鄂尔多斯
600296,S兰铝
600297,广汇汽车
600298,安琪酵母
600299,安迪苏
600300,维维股份
600301,ST南化
600302,标准股份
600303,曙光股份
600305,恒顺醋业
600306,商业城
600307,酒钢宏兴
600308,华泰股份
600309,万华化学
600310,桂东电力
600311,荣华实业
600312,平高电气
600313,农发种业
600315,上海家化
600316,洪都航空
600317,营口港
600318,新力金融
600319,亚星化学
600320,振华重工
600321,正源股份
600322,天房发展
600323,瀚蓝环境
600325,华发股份
600326,西藏天路
600327,大东方
600328,兰太实业
600329,中新药业
600330,天通股份
600331,宏达股份
600332,白云山
600333,长春燃气
600335,国机汽车
600336,澳柯玛
600337,美克家居
600338,西藏珠峰
600339,中油工程
600340,华夏幸福
